"","id","submitdate","lastpage","startlanguage","q_","startdate","datestamp","dmAge","dmSex","dmLivingSit","dmLivingSitRoommate","dmLivingSitPpl","dmFinance_SQ001","sl_SQ001","sl_SQ002","sl_SQ003","sl_SQ006","sl_SQ004","sl_SQ005","sl_SQ007","kdAufbau","kdMaterialien","kdAktivitaeten_Mitarbeit","kdAktivitaeten_Vorbereitung","kdAktivitaeten_Referat","kdAktivitaeten_Nichts","kdPruefung_Klausur","kdPruefung_Hausarbeit","kdPruefung_Hausaufgaben","kdPruefung_other","kdRueckmeldung","kdRueckmeldezeit_SQ001","kdQualitaet_klarheit1","kdQualitaet_lernklima1","kdQualitaet_feed_deep1","kdQualitaet_feed_freq1","kdQualitaet_lernklima2","kdQualitaet_aktivierung1","kdQualitaet_feed_deep2","kdQualitaet_lernklima3","kdQualitaet_motivierung1","kdQualitaet_fragen1","kdQualitaet_klarheit2","kdQualitaet_feed_freq2","kdQualitaet_vielfalt1","kdQualitaet_aktivierung2","kdQualitaet_feed_deep3","kdQualitaet_motivierung2","kdQualitaet_feed_freq3","kdQualitaet_motivierung3","kdQualitaet_interaktion1","kdQualitaet_aktivierung3","kdQualitaet_vielfalt2","kdQualitaet_aktivierung4","kdQualitaet_fragen2","kdQualitaet_klarheit3","kdQualitaet_verteilung1","kdQualitaet_feed_deep4","kdQualitaet_motivierung4","kdQualitaet_verteilung2","kdQualitaet_vielfalt3","kdQualitaet_fragen3","kdQualitaet_interaktion2","kdQualitaet_verteilung3","kdQualitaet_interaktion3","kdQualitaetWahl_zeitpunkt","kdQualitaetWahl_inhalt","kdQualitaetWahl_methode","kdQualitaetAufwand_aufwand","kdQualitaetAufwand_menge","kdQualitaetAufwand_zeit","hsf1_VVW01","hsf1_VSL01","hsf1_KIZ01","hsf1_RAB01","hsf1_VUL01","hsf1_UA02","hsf1_MIW01","hsf1_MSW01","hsf1_TTL02","hsf1_PU02","hsf1_RRB03","hsf1_TTK01","hsf1_MPR03","hsf1_A02","hsf1_MLM01","hsf1_TTF01","hsf1_RFL01","hsf1_UVG02","hsf1_MWL02","hsf1_MNL02","hsf1_PMK01","hsf1_PU03","hsf1_RNE01","hsf1_ZSP03","hsf2_VSL02","hsf2_TTK02","hsf2_TTL03","hsf2_RFL02","hsf2_MSW02","hsf2_VUL02","hsf2_MIW02","hsf2_MNL03","hsf2_KIZ02","hsf2_TUT02","hsf2_RKP03","hsf2_VVW02","hsf2_VKL03","hsf2_ZSME01","hsf2_RAB02","hsf2_RV03","hsf2_MWL03","hsf2_RZM03","hsf2_UVG03","hsf2_RNE02","hsf2_MLM02","hsf2_PMK02","hsf2_MKL01","hsf2_UEW02","hsf3_VVW03","hsf3_VSL03","hsf3_MSW03","hsf3_ZSME02","hsf3_RKP02","hsf3_RFL03","hsf3_MPR01","hsf3_RZM02","hsf3_TUT03","hsf3_A03","hsf3_MKL02","hsf3_TTK03","hsf3_UEL03","hsf3_VKL02","hsf3_RV02","hsf3_MLM03","hsf3_TTF02","hsf3_KIZ03","hsf3_UEW03","hsf3_MIW03","hsf3_RRB02","hsf3_PMK03","hsf3_ZSP01","hsf3_UEL02","hsf4_VKL01","hsf4_RKP01","hsf4_TTL01","hsf4_RAB03","hsf4_UA01","hsf4_MNL01","hsf4_MPR02","hsf4_VUL03","hsf4_UVG01","hsf4_MWL01","hsf4_RNE03","hsf4_RZM01","hsf4_ZSME03","hsf4_TTF03","hsf4_MKL03","hsf4_A01","hsf4_RRB01","hsf4_UEL01","hsf4_RV01","hsf4_TUT01","hsf4_UA03","hsf4_UEW01","hsf4_PU01","hsf4_ZSP02","hsf4Study","gh_SQ001","gh_SQ002","gh_SQ003","gh_SQ004","gh_SQ005","gh_SQ006","gh_SQ007","gh_SQ008","gh_SQ009","gh_SQ010","gh_SQ011","location","kd_klarheit","kd_motivierung","kd_aktivierung","kd_lernklima","kd_interaktion","kd_feedbacktiefe","kd_feedbackfrequenz","kd_vielfalt","kd_fragen","kd_aufwand","kd_verteilung","kd_wahl","regulationserfolg","pcog_vorwissen","pcog_komplex","pcog_schwierig","pcog_extraneous","pmet_anforderungen","pmet_zielmangel","pmet_zielqualitaet","pmet_vorgehenmangel","pmet_vorgehenunklar","pmet_vorgehenqualitaet","pmet_anpassung","pmet_flexibilitaet","pmet_zeitnutzung","pmet_monitoring","pmet_evaluation","pmot_utility","pmot_attainment","pmot_intrinsic","pmot_cost","pmot_vorgehensweise","pmot_selbstwirksam","pmot_prokrastination","pmot_emotionen","pres_umfeld","pres_ablenkung","pres_zeitmangel","pres_koerper","pres_material","prest_voraussetzungen","prest_dysfunktional","prest_leistung","prest_kenntnisse","gewissenhaftigkeit","Regelmaessig","kdAufbau_interaktiv","kdAufbau_synchron","P_Verständnis","P_Metakognition","P_Motivation","P_Ressourcen_Selbst","P_Ressourcen_Kurs","P_Ressouren_Technik","Probleme_gesamt","suboptimal_study","gh_ordnungsliebe","gh_fleiss","gh_verlaesslichkeit"
"56",107,"2021-02-13 13:45:05",13,"de",683300821,"2021-02-13 13:17:50","2021-02-13 13:45:05",20,"female","Elternhaus",2,4,2,1,1,5,6,5,3,1,"Materialbasiert-asynchron",0,0,1,0,0,0,0,1,"",99,NA,5,1,4,1,5,4,1,6,2,6,6,4,2,1,3,6,2,4,4,6,4,1,3,6,6,2,4,6,1,5,6,3,6,1,3,3,5,5,5,1,1,1,3,1,3,3,3,4,2,5,1,1,2,2,3,5,3,1,2,1,1,4,2,4,1,1,1,3,2,3,2,1,4,1,2,2,1,3,1,2,2,1,1,1,2,2,2,2,2,1,1,1,1,2,2,1,1,2,2,1,2,1,1,3,2,1,3,2,2,1,1,2,1,5,3,2,3,1,2,1,2,2,1,1,3,3,1,2,1,1,1,2,2,1,1,"A2",5,4,4,5,4,5,5,5,5,5,5,"Augsburg",5.66666666666667,4,3,4,5.33333333333333,2.5,2.33333333333333,2.33333333333333,4.66666666666667,5,3,2.33333333333333,6,1.66666666666667,2,2.33333333333333,1.66666666666667,2.33333333333333,1.33333333333333,1,1.66666666666667,1.66666666666667,1.33333333333333,1.33333333333333,1,1.33333333333333,1,1.66666666666667,2.33333333333333,1.66666666666667,3,2.33333333333333,1.33333333333333,2.33333333333333,1.33333333333333,2.33333333333333,3,3,1.66666666666667,1,2.33333333333333,2,3,3.33333333333333,1.33333333333333,4.66666666666667,0.666666666666667,0,0,2.08333333333333,1.12820512820513,2.33333333333333,2.05555555555556,2.11111111111111,2.41666666666667,1.91565452091768,2.5,5,4.66666666666667,4.33333333333333
"57",137,"2021-02-16 20:06:00",13,"de",610107602,"2021-02-16 19:40:43","2021-02-16 20:06:00",20,"female","Elternhaus",2,4,3,3,5,5,6,5,4,2,"interaktiv-asynchron",1,1,0,0,0,1,0,0,"",99,NA,5,5,5,4,5,5,3,6,3,6,5,4,3,4,4,6,4,5,3,4,2,2,3,4,2,4,4,4,6,5,3,5,3,6,6,3,4,4,4,2,2,2,5,2,2,3,3,1,3,4,3,5,4,4,2,1,2,4,3,4,5,5,2,2,2,3,1,2,2,3,3,5,2,1,3,2,3,3,4,3,2,3,2,3,2,2,4,3,2,3,3,5,2,5,2,3,4,2,1,3,2,5,3,2,4,5,2,4,4,4,5,2,4,3,3,2,2,3,3,3,3,3,3,3,3,3,3,4,2,3,3,3,3,3,3,"A2",3,2,3,1,2,4,3,4,3,4,3,"Augsburg",4.66666666666667,4.5,3.75,5.33333333333333,3,4,4,3.66666666666667,4.66666666666667,4,5,5,2,2.66666666666667,2,2,2.33333333333333,2.33333333333333,3,3,3.33333333333333,2.66666666666667,3.66666666666667,3.66666666666667,4,3.66666666666667,3.33333333333333,4,2.66666666666667,3.33333333333333,2.66666666666667,2.33333333333333,3.33333333333333,2.66666666666667,4.33333333333333,3.33333333333333,4,3.66666666666667,2.33333333333333,3.33333333333333,1.33333333333333,2.66666666666667,2.33333333333333,2.33333333333333,2,2.77777777777778,0.333333333333333,1,0,2.33333333333333,2.97435897435897,2.75,3.33333333333333,2,2.33333333333333,2.89625506072874,4,3.33333333333333,2,3
"58",86,"2021-02-11 17:47:47",13,"de",1814168461,"2021-02-11 17:14:22","2021-02-11 17:47:47",22,"female","Elternhaus",2,5,3,2,2,4,6,4,4,2,"Materialbasiert-asynchron",1,0,1,0,0,0,0,1,"",99,NA,5,4,1,1,5,5,1,5,4,3,5,1,5,1,1,1,2,1,2,5,2,5,3,4,3,2,3,2,3,5,3,5,4,2,1,1,6,6,6,1,4,2,2,1,1,2,3,1,1,1,1,3,1,1,1,1,1,2,3,1,1,1,1,4,1,1,1,2,1,1,3,2,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,2,2,1,1,1,3,1,1,1,2,1,1,1,1,1,1,2,1,2,1,1,1,1,2,3,1,2,1,2,2,1,1,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,"A2",3,3,4,2,4,3,3,5,3,4,4,"Augsburg",4.66666666666667,2.25,4,4.66666666666667,3,1.25,1.33333333333333,3.33333333333333,3.66666666666667,6,5,1.33333333333333,1,1,1.33333333333333,3.33333333333333,1,1,1,1,1.33333333333333,1,1,1,1,2,1,1,2.66666666666667,2,1.66666666666667,2,1,2.33333333333333,2.66666666666667,1,1.33333333333333,1.66666666666667,1,1.66666666666667,1,1,1,1,1,3.33333333333333,1,0,0,2,1.07692307692308,2.08333333333333,1.27777777777778,1,1,1.40626405757985,3,3,2.66666666666667,4.33333333333333
"59",96,"2021-01-25 14:36:23",14,"de",857193012,"2021-01-25 14:07:07","2021-01-25 14:36:23",21,"female","eigeneWohnung",NA,1,1,6,5,3,5,4,3,1,"Materialbasiert-asynchron",0,0,1,0,1,1,0,1,"",1,6,6,6,6,6,6,4,1,6,5,5,4,6,2,5,4,5,6,6,6,6,2,1,6,6,1,1,5,5,2,6,6,6,6,5,5,1,5,2,5,1,2,3,5,1,1,1,1,3,1,5,1,4,1,1,1,1,1,1,1,1,2,4,1,3,1,2,1,1,1,1,1,3,2,2,1,1,1,5,1,1,1,3,3,1,1,1,2,1,2,2,1,3,1,4,1,1,1,1,1,3,1,3,1,1,4,3,1,4,1,1,3,1,4,5,5,2,1,3,1,5,1,4,2,1,1,1,2,3,2,1,1,1,1,1,1,"A2",4,1,1,1,1,5,4,2,5,5,2,"Duisburg",5.33333333333333,5.25,4,6,6,3,6,2,5.66666666666667,4,6,3.66666666666667,5,1,1,2.33333333333333,1,1.33333333333333,1,1,1,3,1.33333333333333,1.33333333333333,1.66666666666667,3.33333333333333,2.66666666666667,2,1,1,1,1,1,1.33333333333333,3.66666666666667,3.66666666666667,4,5,1.33333333333333,3,1,1.33333333333333,1,3.33333333333333,1,2.66666666666667,0.666666666666667,0,0,1.41666666666667,1.69230769230769,1,3,1.11111111111111,1.66666666666667,1.83035312640576,3,4.66666666666667,2,1.33333333333333
"60",33,"2021-02-10 10:19:54",13,"de",452079215,"2021-02-10 09:55:29","2021-02-10 10:19:54",20,"male","PartnerKind",2,2,3,3,3,4,6,3,2,3,"Materialbasiert-asynchron",1,0,1,0,0,1,0,0,"",1,4,3,4,2,2,3,4,2,2,4,2,4,4,4,4,1,4,2,2,3,5,3,5,3,2,3,1,5,3,3,2,3,5,3,5,2,2,5,5,5,3,3,2,4,5,3,2,2,2,3,4,1,3,3,2,4,3,3,2,2,2,2,3,3,3,1,1,2,2,4,3,3,4,2,4,3,3,2,2,2,2,4,3,4,4,3,2,3,2,2,3,2,4,2,3,5,2,3,2,1,3,3,3,3,3,4,4,3,4,4,3,3,3,4,2,4,3,2,5,4,4,2,4,2,4,1,2,2,3,4,3,2,2,3,2,4,"A2",3,2,4,2,2,3,4,4,3,3,3,"Augsburg",3,3.75,4.5,3,3,1.5,2.66666666666667,3.33333333333333,2.33333333333333,5,5,3,2.33333333333333,2.66666666666667,3,2.66666666666667,4.33333333333333,2.66666666666667,3.33333333333333,2.66666666666667,3,3.33333333333333,2.33333333333333,2.66666666666667,2.66666666666667,3.33333333333333,3.33333333333333,3.33333333333333,2.33333333333333,2,2.66666666666667,2,3,2.33333333333333,3.66666666666667,3.66666666666667,3.66666666666667,3.33333333333333,3.66666666666667,4,2.33333333333333,2,2.66666666666667,1.66666666666667,1,3,0.666666666666667,0,0,2.66666666666667,2.58974358974359,2.25,3.55555555555556,3.11111111111111,1.83333333333333,2.82473009446694,3,3,2.66666666666667,3.33333333333333
"61",51,"2021-02-10 14:40:25",13,"de",1331245484,"2021-02-10 14:00:24","2021-02-10 14:40:25",19,"male","Elternhaus",2,5,3,1,1,1,4,1,1,1,"Materialbasiert-asynchron",1,0,1,0,1,1,0,0,"",99,NA,3,3,2,1,5,5,1,5,6,2,2,3,4,1,2,4,1,5,6,1,1,1,2,6,3,1,6,5,3,2,5,5,6,3,3,3,6,5,5,1,3,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,3,1,4,1,2,2,1,2,1,1,1,1,1,1,1,2,1,1,2,4,1,2,2,1,3,2,1,1,1,1,1,5,3,4,4,4,4,3,5,5,2,4,2,1,2,2,1,1,2,2,1,4,5,5,5,3,5,4,5,4,4,5,2,3,4,5,5,5,3,1,4,5,4,5,5,3,4,4,4,"A2",5,5,4,4,5,5,4,4,5,4,5,"Augsburg",3.66666666666667,5.25,2,4.33333333333333,5.66666666666667,1.5,1.66666666666667,2.66666666666667,2,5.33333333333333,5,3,2.33333333333333,2.66666666666667,3,2.66666666666667,1.33333333333333,2.66666666666667,3.33333333333333,3.33333333333333,2.33333333333333,2.66666666666667,2.66666666666667,2.33333333333333,3,1.66666666666667,3.33333333333333,2.33333333333333,3,2,1,2,1,2.33333333333333,3,2.66666666666667,3.33333333333333,2.66666666666667,4.33333333333333,3.33333333333333,2,3.66666666666667,1.66666666666667,2,1.33333333333333,4.55555555555555,0.666666666666667,0,0,2.66666666666667,2.30769230769231,2,2.88888888888889,2,2.16666666666667,2.49201529464687,1,5,4.33333333333333,4.33333333333333
"62",65,"2021-01-15 13:45:38",14,"de",654536752,"2021-01-15 13:08:06","2021-01-15 13:45:38",28,"female","eigeneWohnung",NA,1,1,2,4,6,6,4,6,5,"Materialbasiert-asynchron",1,0,1,0,0,1,0,0,"",1,6,5,6,6,2,4,5,3,6,5,6,5,6,4,5,5,6,3,5,5,5,3,4,5,6,5,2,6,5,4,6,5,5,5,6,2,2,6,5,6,4,3,2,5,1,2,2,4,2,3,4,3,2,1,1,1,3,1,1,2,1,2,1,3,2,4,2,2,1,1,2,1,1,2,1,2,2,2,5,2,1,1,2,1,1,2,1,1,4,2,4,3,1,2,1,1,2,3,1,3,1,1,2,2,1,2,1,2,5,3,2,3,4,1,2,5,3,1,1,2,2,1,1,1,3,3,1,3,5,3,2,1,2,2,1,2,"A2",5,3,4,4,4,5,4,5,5,4,4,"Duisburg",5.33333333333333,5.5,4.75,5.33333333333333,5,4,3.66666666666667,3.66666666666667,5.66666666666667,5.66666666666667,5,3.33333333333333,5,3.33333333333333,2.33333333333333,2.33333333333333,1.33333333333333,2.33333333333333,2.33333333333333,2.66666666666667,2,1.66666666666667,2,2.33333333333333,2,1.66666666666667,2.33333333333333,1.33333333333333,1.33333333333333,1,2,1,1.33333333333333,3,1.33333333333333,1,4.66666666666667,5,1,1,2.33333333333333,1.66666666666667,1.66666666666667,2,3.33333333333333,4.33333333333333,0.666666666666667,0,0,2.75,1.66666666666667,1.33333333333333,2.33333333333333,2,2.16666666666667,2.07675438596491,5.25,5,3.66666666666667,4.33333333333333
"63",27,"2021-01-12 16:39:43",14,"de",788261743,"2021-01-12 16:04:09","2021-01-12 16:39:43",21,"female","WG",2,2,1,3,3,5,6,4,2,1,"Materialbasiert-asynchron",1,0,1,0,0,1,0,1,"",7,3,3,2,4,3,4,5,2,5,2,4,5,3,2,4,3,6,4,3,2,2,2,2,3,5,3,2,4,5,2,5,3,6,3,2,1,1,4,4,4,3,3,4,4,2,2,1,3,4,4,4,4,3,4,2,3,3,2,1,2,2,2,4,3,3,2,3,1,3,3,1,2,3,2,2,4,2,3,4,2,1,3,2,3,4,2,1,2,3,2,4,4,3,2,4,3,2,3,3,2,4,2,3,3,4,4,3,2,4,3,3,4,2,1,4,4,2,2,4,3,4,1,3,3,4,3,2,4,3,4,4,2,2,3,2,3,"A2",3,4,1,2,3,4,2,4,4,2,2,"Duisburg",4.33333333333333,3.75,3.25,3.66666666666667,2.66666666666667,2.75,3.33333333333333,2,4,4,6,1.33333333333333,3.33333333333333,3.33333333333333,2,2.66666666666667,2.66666666666667,2,3,3.66666666666667,2.33333333333333,2.66666666666667,2.66666666666667,3.66666666666667,3,3.66666666666667,4,2.66666666666667,2,1,1.33333333333333,2,3,3.33333333333333,3.66666666666667,3.33333333333333,3.66666666666667,4,3,2,2,2,3.33333333333333,3.66666666666667,2.66666666666667,3,1,0,0,2.83333333333333,2.69230769230769,1.58333333333333,3.16666666666667,2.22222222222222,2.91666666666667,2.77406657669816,2.75,3.66666666666667,2.66666666666667,2.66666666666667
"64",103,"2021-02-12 19:01:25",13,"de",490425144,"2021-02-12 18:46:31","2021-02-12 19:01:25",20,"female","Elternhaus",2,4,2,2,2,4,1,1,2,2,"Materialbasiert-asynchron",1,1,0,0,0,1,0,0,"",5,2,1,1,2,3,4,3,4,4,3,3,3,4,4,2,4,3,4,4,3,3,4,3,4,2,4,3,4,3,3,4,3,3,3,5,5,4,6,6,6,2,4,3,3,4,3,2,3,4,3,3,2,3,4,3,3,4,4,3,5,2,3,4,4,3,4,3,3,2,3,4,3,3,4,4,2,3,4,3,4,3,3,3,3,4,3,3,4,2,3,2,3,4,3,4,4,3,3,4,4,4,3,4,2,3,3,4,3,4,3,3,4,4,3,3,2,3,4,3,3,4,3,3,3,3,4,3,4,3,4,4,3,4,3,3,4,"A2",5,5,5,2,2,4,5,5,3,4,2,"Augsburg",2,3.5,2.75,3,3,3.25,3.66666666666667,3.66666666666667,3.66666666666667,6,3,4.66666666666667,2.66666666666667,2,3.33333333333333,3.33333333333333,3.33333333333333,3.33333333333333,3.66666666666667,3.33333333333333,2.66666666666667,3.66666666666667,3,3.66666666666667,4,3,4,3.66666666666667,4,3,3,3.33333333333333,3,2.33333333333333,3.33333333333333,3.33333333333333,3.33333333333333,2.66666666666667,3.33333333333333,3.66666666666667,3.33333333333333,3.33333333333333,3.33333333333333,3.33333333333333,3.33333333333333,4,0.333333333333333,0,0,2.75,2.92307692307692,3.33333333333333,3.22222222222222,3.33333333333333,3.33333333333333,3.26040260908682,2.5,4,4,4
"65",63,"2021-02-10 17:09:33",13,"de",400695649,"2021-02-10 16:42:36","2021-02-10 17:09:33",21,"female","WG",2,3,2,1,2,1,5,3,1,1,"vortragsbasiert-synchron",1,0,0,0,1,1,0,0,"",99,NA,5,5,5,1,5,2,1,6,1,5,5,6,1,2,1,3,1,3,1,3,1,1,4,5,2,4,4,1,1,4,1,6,2,6,2,2,3,2,3,1,1,1,1,1,1,2,1,4,2,1,1,3,2,2,1,1,1,2,1,1,1,1,1,1,1,3,1,1,1,2,1,1,3,1,1,1,2,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,3,1,2,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,3,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,"A2",4,5,4,5,4,5,5,5,5,4,5,"Augsburg",5,2.75,2,5.33333333333333,1.33333333333333,2.75,2.66666666666667,1,4.33333333333333,2.66666666666667,6,3.33333333333333,6,1,1,1,1.33333333333333,1,1,1.33333333333333,1.66666666666667,1,1.33333333333333,1.33333333333333,1,1,1,1.66666666666667,1,1.33333333333333,2,1.66666666666667,1.66666666666667,1,1.66666666666667,1,1,1,1,1,1,2.33333333333333,1,3.33333333333333,1,4.66666666666667,0.333333333333333,0,1,1,1.07692307692308,1.5,1.11111111111111,1.11111111111111,1.91666666666667,1.29953891138102,1.25,4.66666666666667,5,4.33333333333333
"66",40,"2021-01-13 14:42:23",14,"de",1047101015,"2021-01-13 14:06:09","2021-01-13 14:42:23",20,"female","Elternhaus",2,3,3,1,1,4,6,5,1,1,"Materialbasiert-asynchron",1,0,1,0,0,1,0,0,"",99,NA,5,2,6,1,3,6,2,6,4,2,5,6,4,2,2,5,2,4,3,2,1,2,2,5,1,4,4,5,2,5,3,6,5,3,1,2,6,6,6,4,4,2,4,1,1,2,4,1,4,1,2,1,1,1,1,1,3,2,1,2,2,4,2,5,3,1,1,3,2,3,1,2,4,1,2,3,3,5,2,1,2,2,1,3,3,1,4,4,4,5,4,2,1,2,2,1,1,4,5,3,3,4,2,4,4,4,2,1,3,2,2,4,3,1,5,3,2,5,3,3,2,5,2,4,4,3,2,1,2,2,1,1,3,2,3,"A2",5,1,3,2,3,5,3,5,5,4,4,"Duisburg",5,4.25,3,3.66666666666667,3.66666666666667,3.5,3,2.33333333333333,3,6,6,2,2,3.33333333333333,3.33333333333333,4.33333333333333,2,1.66666666666667,2.33333333333333,3.66666666666667,2.66666666666667,2.66666666666667,2.66666666666667,1.33333333333333,2.66666666666667,2.66666666666667,2.33333333333333,3.66666666666667,1.33333333333333,1.66666666666667,2.33333333333333,2.66666666666667,2,4,2.66666666666667,3.33333333333333,1,4.66666666666667,2,2,1,2,3,1,3.33333333333333,3.55555555555556,0.666666666666667,0,0,3.75,2.25641025641026,2,2.5,1.55555555555556,2.33333333333333,2.51917453891138,1.75,5,2,3.66666666666667
"67",36,"2021-02-10 10:54:05",13,"de",859359673,"2021-02-10 10:36:46","2021-02-10 10:54:05",23,"female","Elternhaus",1,5,3,5,3,2,3,6,4,4,"Materialbasiert-asynchron",1,0,1,0,0,1,0,0,"",1,5,6,5,5,4,5,5,2,6,6,6,6,6,5,5,5,5,3,4,5,5,2,4,4,4,4,5,5,5,5,5,5,5,5,2,2,4,5,4,5,1,3,3,2,1,1,1,2,4,3,3,2,2,2,2,2,2,3,3,3,3,3,5,4,4,2,2,2,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,4,4,4,2,3,2,2,2,2,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,3,3,4,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,"A2",1,2,2,3,3,4,3,5,1,3,3,"Augsburg",5.33333333333333,5,4.75,5.33333333333333,5,4.25,4.33333333333333,4,5,4.66666666666667,5,2.66666666666667,3,1.66666666666667,2.33333333333333,3,2,2,2.66666666666667,2,3.66666666666667,2.33333333333333,2.66666666666667,2,2,2.66666666666667,2.33333333333333,2.33333333333333,3,2.33333333333333,2,2,2.66666666666667,2.33333333333333,2.66666666666667,3.66666666666667,2.33333333333333,2.33333333333333,2,3,2.33333333333333,2.33333333333333,2,3,2,2.66666666666667,0.666666666666667,0,0,2.33333333333333,2.1025641025641,2.33333333333333,2.66666666666667,2.11111111111111,2.33333333333333,2.40913180386865,3.25,2,2.66666666666667,3.33333333333333
"68",97,"2021-01-26 10:35:18",14,"de",1597270248,"2021-01-26 10:04:24","2021-01-26 10:35:18",20,"female","Elternhaus",2,4,2,1,6,5,1,2,5,6,"Materialbasiert-asynchron",1,0,1,0,0,1,0,0,"",99,NA,4,6,5,2,4,5,2,5,4,5,4,3,4,1,1,6,1,4,4,6,4,2,1,5,3,2,5,5,6,5,3,2,3,1,2,2,6,6,6,2,4,3,4,2,2,2,4,1,2,4,1,4,3,4,1,1,2,2,2,3,3,4,3,4,3,2,1,4,2,2,1,4,1,1,2,3,4,4,4,1,3,1,2,4,5,2,5,3,4,4,3,2,1,5,3,1,3,3,1,2,4,4,2,1,4,4,2,3,3,1,1,4,3,3,5,3,1,5,2,3,3,4,3,2,1,1,2,2,3,3,1,2,4,2,1,"A1",2,2,3,1,3,3,2,5,2,4,5,"Duisburg",4.33333333333333,4.75,3.5,5,3.33333333333333,2.5,2,4.66666666666667,3.66666666666667,6,2,1.66666666666667,2,2.33333333333333,3.66666666666667,4,2,2.33333333333333,1.66666666666667,3,3.66666666666667,2,2.33333333333333,2.66666666666667,3.66666666666667,3.66666666666667,2,4.33333333333333,1.33333333333333,2,2,2,3.33333333333333,4,4.66666666666667,3.33333333333333,3,4.33333333333333,3,2,1,1,1,2,1.66666666666667,2.55555555555556,0.666666666666667,0,0,3.5,2.58974358974359,1.83333333333333,3.16666666666667,1.77777777777778,1.41666666666667,2.61274179037337,5.5,2.33333333333333,1.66666666666667,3.66666666666667
"69",24,"2021-01-12 16:41:20",14,"de",1185087346,"2021-01-12 16:04:00","2021-01-12 16:41:20",20,"male","Elternhaus",2,4,3,1,3,5,5,2,2,3,"Materialbasiert-asynchron",1,0,0,0,1,1,0,0,"",5,3,5,6,5,5,4,5,4,6,5,5,4,6,3,2,4,5,5,4,4,3,1,2,4,4,2,4,4,4,5,5,4,3,5,5,3,3,5,1,4,2,3,2,5,1,2,1,2,2,2,3,2,2,2,1,2,1,4,2,1,2,1,2,2,3,2,2,3,3,2,1,1,2,2,2,1,3,2,4,5,2,2,2,1,2,2,1,3,2,2,4,1,2,1,1,2,2,2,1,2,2,4,2,1,3,2,1,1,2,1,1,1,2,2,4,3,2,1,2,4,3,2,2,1,1,2,1,2,2,1,1,1,2,1,1,2,"A2",3,4,3,5,5,5,4,5,4,3,4,"Duisburg",4.33333333333333,4.5,3,5.33333333333333,4.33333333333333,4.25,5.33333333333333,3,4.66666666666667,3.33333333333333,3,3.66666666666667,4,1.66666666666667,3,2.66666666666667,2.33333333333333,2,1.66666666666667,1.33333333333333,1.66666666666667,3,1.33333333333333,2,2.66666666666667,2,1.33333333333333,1.66666666666667,1,2,1,1,1.33333333333333,3,1.66666666666667,1.66666666666667,2.33333333333333,4,1.66666666666667,2,1.66666666666667,1.66666666666667,2.33333333333333,2.66666666666667,2,4.22222222222222,0.333333333333333,0,0,2.58333333333333,1.56410256410256,1.25,2.16666666666667,2,2.16666666666667,1.97537112010796,3.25,4,4.33333333333333,4.33333333333333
"70",47,"2021-01-14 12:34:13",14,"de",934035878,"2021-01-14 12:01:56","2021-01-14 12:34:13",24,"female","WG",2,2,2,3,4,3,6,2,2,2,"vortragsbasiert-synchron",1,0,0,0,1,1,0,0,"",99,NA,5,6,4,4,5,3,2,5,1,2,6,5,2,2,2,5,3,3,3,1,4,1,3,5,2,3,5,5,4,4,3,5,4,1,1,4,5,5,4,3,4,4,4,1,1,2,5,1,4,4,1,5,2,4,1,1,3,4,1,5,4,4,1,4,1,4,1,4,1,2,1,2,1,2,3,2,3,4,2,2,3,4,3,3,4,2,5,4,4,4,4,3,1,4,3,1,1,1,1,2,1,3,1,1,5,4,2,2,4,4,4,4,3,1,3,2,2,5,2,2,2,5,4,4,1,1,3,2,2,2,1,1,5,2,2,"A2",2,1,4,1,2,4,2,3,3,3,1,"Duisburg",5.33333333333333,3.5,1.75,5.33333333333333,3.33333333333333,2.75,4,3.33333333333333,3,4.66666666666667,5,2,2.66666666666667,3.33333333333333,2.33333333333333,4,1.33333333333333,1.33333333333333,2.33333333333333,3.66666666666667,4.33333333333333,3,3.33333333333333,2,2.33333333333333,3.66666666666667,2.66666666666667,4.66666666666667,1.33333333333333,2.66666666666667,2,1.33333333333333,2.66666666666667,4.33333333333333,4.66666666666667,4,2.66666666666667,3.66666666666667,3.33333333333333,2.66666666666667,1,1,1,2,1,2.44444444444444,0.333333333333333,0,1,3.5,2.82051282051282,1.83333333333333,3.16666666666667,1.22222222222222,1.25,2.6173526765632,2.75,3,1.33333333333333,3
